18 17 -9.79091 -2.3    -22.33878777
18 18 -9.79091 -2.2    -22.24818322
18 19 -9.79091 -2.1     -22.1597879
18 20 -9.79091 -2    -22.07405678
18 21 -9.79091 -1.9    -21.99150613
18 22 -9.79091 -1.8    -21.91270597
18 23 -9.79091 -1.7    -21.83826399
18 24 -9.79091 -1.6    -21.76879894
18 25 -9.79091 -1.5    -21.70490273
18 26 -9.79091 -1.4     -21.6470928
18 27 -9.79091 -1.3    -21.59575927
18 28 -9.79091 -1.2    -21.55111486
18 29 -9.79091 -1.1    -21.51315746
18 30 -9.79091 -1    -21.48165521
18 31 -9.79091 -0.9    -21.45615979
18 32 -9.79091 -0.8    -21.43604763
18 33 -9.79091 -0.7    -21.42058136
18 34 -9.79091 -0.6    -21.40897936
18 35 -9.79091 -0.5    -21.40048032
18 36 -9.79091 -0.4    -21.39439277
18 37 -9.79091 -0.3    -21.39012547
18 38 -9.79091 -0.2    -21.38719902
18 39 -9.79091 -0.1    -21.38524356
18 40 -9.79091 0    -21.38398795
18 41 -9.79091 0.1    -21.38324608
18 42 -9.79091 0.2    -21.38290442
18 43 -9.79091 0.3    -21.38291385
18 44 -9.79091 0.4    -21.38328804
18 45 -9.79091 0.5    -21.38411005
18 46 -9.79091 0.6    -21.38554928
18 47 -9.79091 0.7    -21.38789018
18 48 -9.79091 0.8    -21.39157363
18 49 -9.79091 0.9    -21.39724806
18 50 -9.79091 1    -21.40582186
18 51 -9.79091 1.1    -21.41849974
18 52 -9.79091 1.2    -21.43677988
18 53 -9.79091 1.3    -21.46239053
18 54 -9.79091 1.4    -21.49716024
18 55 -9.79091 1.5    -21.54283941
18 56 -9.79091 1.6    -21.60091099
18 57 -9.79091 1.7     -21.6724339
18 58 -9.79091 1.8    -21.75795103
18 59 -9.79091 1.9    -21.85747327
18 60 -9.79091 2     -21.9705309
18 61 -9.79091 2.1    -22.09627129
18 62 -9.79091 2.2    -22.23357755
18 63 -9.79091 2.3    -22.38118636
18 64 -9.79091 2.4     -22.5377897
18 65 -9.79091 2.5    -22.70211296
18 66 -9.79091 2.6     -22.8729681
18 67 -9.79091 2.7    -23.04928462
18 68 -9.79091 2.8    -23.23012285
18 69 -9.79091 2.9    -23.41467481
18 70 -9.79091 3    -23.60225698
18 71 -9.79091 3.1    -23.79229851
18 72 -9.79091 3.2    -23.98432755
18 73 -9.79091 3.3    -24.17795722
18 74 -9.79091 3.4    -24.37287236
18 75 -9.79091 3.5     -24.5688176
18 76 -9.79091 3.6    -24.76558681
18 77 -9.79091 3.7    -24.96301416
18 78 -9.79091 3.8    -25.16096663
18 79 -9.79091 3.9    -25.35933768
18 80 -9.79091 4    -25.55804216
19 0 -9.66818 -4    -24.00170774
19 1 -9.66818 -3.9    -23.90190983
19 2 -9.66818 -3.8    -23.80216414
19 3 -9.66818 -3.7    -23.70248413
19 4 -9.66818 -3.6    -23.60288672
19 5 -9.66818 -3.5    -23.50339314
19 6 -9.66818 -3.4    -23.40403003
19 7 -9.66818 -3.3     -23.3048308
19 8 -9.66818 -3.2    -23.20583727
19 9 -9.66818 -3.1    -23.10710176
19 10 -9.66818 -3     -23.0086896
19 11 -9.66818 -2.9    -22.91068215
19 12 -9.66818 -2.8    -22.81318053
19 13 -9.66818 -2.7    -22.71630993
19 14 -9.66818 -2.6    -22.62022472
19 15 -9.66818 -2.5    -22.52511423
19 16 -9.66818 -2.4    -22.43120906
19 17 -9.66818 -2.3    -22.33878777
19 18 -9.66818 -2.2    -22.24818322
19 19 -9.66818 -2.1     -22.1597879
19 20 -9.66818 -2    -22.07405678
19 21 -9.66818 -1.9    -21.99150613
19 22 -9.66818 -1.8    -21.91270597
19 23 -9.66818 -1.7    -21.83826399
19 24 -9.66818 -1.6    -21.76879894
19 25 -9.66818 -1.5    -21.70490273
19 26 -9.66818 -1.4     -21.6470928
19 27 -9.66818 -1.3    -21.59575927
19 28 -9.66818 -1.2    -21.55111486
19 29 -9.66818 -1.1    -21.51315746
19 30 -9.66818 -1    -21.48165521
19 31 -9.66818 -0.9    -21.45615979
19 32 -9.66818 -0.8    -21.43604763
19 33 -9.66818 -0.7    -21.42058136
19 34 -9.66818 -0.6    -21.40897936
19 35 -9.66818 -0.5    -21.40048032
19 36 -9.66818 -0.4    -21.39439277
19 37 -9.66818 -0.3    -21.39012547
19 38 -9.66818 -0.2    -21.38719902
19 39 -9.66818 -0.1    -21.38524356
19 40 -9.66818 0    -21.38398795
19 41 -9.66818 0.1    -21.38324608
19 42 -9.66818 0.2    -21.38290442
19 43 -9.66818 0.3    -21.38291385
19 44 -9.66818 0.4    -21.38328804
19 45 -9.66818 0.5    -21.38411005
19 46 -9.66818 0.6    -21.38554928
19 47 -9.66818 0.7    -21.38789018
19 48 -9.66818 0.8    -21.39157363
19 49 -9.66818 0.9    -21.39724806
19 50 -9.66818 1    -21.40582186
19 51 -9.66818 1.1    -21.41849974
19 52 -9.66818 1.2    -21.43677988
19 53 -9.66818 1.3    -21.46239053
19 54 -9.66818 1.4    -21.49716024
19 55 -9.66818 1.5    -21.54283941
19 56 -9.66818 1.6    -21.60091099
19 57 -9.66818 1.7     -21.6724339
19 58 -9.66818 1.8    -21.75795103
19 59 -9.66818 1.9    -21.85747327
19 60 -9.66818 2     -21.9705309
19 61 -9.66818 2.1    -22.09627129
19 62 -9.66818 2.2    -22.23357755
19 63 -9.66818 2.3    -22.38118636
19 64 -9.66818 2.4     -22.5377897
19 65 -9.66818 2.5    -22.70211296
19 66 -9.66818 2.6     -22.8729681
19 67 -9.66818 2.7    -23.04928462
19 68 -9.66818 2.8    -23.23012285
19 69 -9.66818 2.9    -23.41467482
19 70 -9.66818 3    -23.60225698
19 71 -9.66818 3.1    -23.79229852
19 72 -9.66818 3.2    -23.98432755
19 73 -9.66818 3.3    -24.17795722
19 74 -9.66818 3.4    -24.37287237
19 75 -9.66818 3.5    -24.56881761
19 76 -9.66818 3.6    -24.76558681
19 77 -9.66818 3.7    -24.96301417
19 78 -9.66818 3.8    -25.16096664
19 79 -9.66818 3.9     -25.3593377
19 80 -9.66818 4    -25.55804218
20 0 -9.54545 -4    -24.00170774
20 1 -9.54545 -3.9    -23.90190983
20 2 -9.54545 -3.8    -23.80216414
20 3 -9.54545 -3.7    -23.70248413
20 4 -9.54545 -3.6    -23.60288672
20 5 -9.54545 -3.5    -23.50339314
20 6 -9.54545 -3.4    -23.40403003
20 7 -9.54545 -3.3     -23.3048308
20 8 -9.54545 -3.2    -23.20583727
20 9 -9.54545 -3.1    -23.10710176
20 10 -9.54545 -3     -23.0086896
20 11 -9.54545 -2.9    -22.91068215
20 12 -9.54545 -2.8    -22.81318053
20 13 -9.54545 -2.7    -22.71630993
20 14 -9.54545 -2.6    -22.62022472
20 15 -9.54545 -2.5    -22.52511423
20 16 -9.54545 -2.4    -22.43120906
20 17 -9.54545 -2.3    -22.33878777
20 18 -9.54545 -2.2    -22.24818322
20 19 -9.54545 -2.1     -22.1597879
20 20 -9.54545 -2    -22.07405678
20 21 -9.54545 -1.9    -21.99150613
20 22 -9.54545 -1.8    -21.91270597
20 23 -9.54545 -1.7    -21.83826399
20 24 -9.54545 -1.6    -21.76879894
20 25 -9.54545 -1.5    -21.70490273
20 26 -9.54545 -1.4     -21.6470928
20 27 -9.54545 -1.3    -21.59575927
20 28 -9.54545 -1.2    -21.55111486
20 29 -9.54545 -1.1    -21.51315746
20 30 -9.54545 -1    -21.48165521
20 31 -9.54545 -0.9    -21.45615979
20 32 -9.54545 -0.8    -21.43604763
20 33 -9.54545 -0.7    -21.42058136
20 34 -9.54545 -0.6    -21.40897936
20 35 -9.54545 -0.5    -21.40048032
20 36 -9.54545 -0.4    -21.39439277
20 37 -9.54545 -0.3    -21.39012547
20 38 -9.54545 -0.2    -21.38719902
20 39 -9.54545 -0.1    -21.38524356
20 40 -9.54545 0    -21.38398795
20 41 -9.54545 0.1    -21.38324608
20 42 -9.54545 0.2    -21.38290442
20 43 -9.54545 0.3    -21.38291385
20 44 -9.54545 0.4    -21.38328804
20 45 -9.54545 0.5    -21.38411005
20 46 -9.54545 0.6    -21.38554928
20 47 -9.54545 0.7    -21.38789018
20 48 -9.54545 0.8    -21.39157363
20 49 -9.54545 0.9    -21.39724806
20 50 -9.54545 1    -21.40582186
20 51 -9.54545 1.1    -21.41849974
20 52 -9.54545 1.2    -21.43677988
20 53 -9.54545 1.3    -21.46239053
20 54 -9.54545 1.4    -21.49716024
20 55 -9.54545 1.5    -21.54283941
20 56 -9.54545 1.6    -21.60091099
20 57 -9.54545 1.7     -21.6724339
20 58 -9.54545 1.8    -21.75795103
20 59 -9.54545 1.9    -21.85747327
20 60 -9.54545 2     -21.9705309
20 61 -9.54545 2.1    -22.09627129
20 62 -9.54545 2.2    -22.23357755
20 63 -9.54545 2.3    -22.38118636
20 64 -9.54545 2.4     -22.5377897
20 65 -9.54545 2.5    -22.70211296
20 66 -9.54545 2.6    -22.87296811
20 67 -9.54545 2.7    -23.04928462
20 68 -9.54545 2.8    -23.23012285
20 69 -9.54545 2.9    -23.41467482
20 70 -9.54545 3    -23.60225699
20 71 -9.54545 3.1    -23.79229852
20 72 -9.54545 3.2    -23.98432756
20 73 -9.54545 3.3    -24.17795722
20 74 -9.54545 3.4    -24.37287238
20 75 -9.54545 3.5    -24.56881762
20 76 -9.54545 3.6    -24.76558682
20 77 -9.54545 3.7    -24.96301419
20 78 -9.54545 3.8    -25.16096666
20 79 -9.54545 3.9    -25.35933772
20 80 -9.54545 4     -25.5580422
21 0 -9.42273 -4    -24.00170774
21 1 -9.42273 -3.9    -23.90190983
21 2 -9.42273 -3.8    -23.80216414
21 3 -9.42273 -3.7    -23.70248413
21 4 -9.42273 -3.6    -23.60288672
21 5 -9.42273 -3.5    -23.50339314
21 6 -9.42273 -3.4    -23.40403003
21 7 -9.42273 -3.3     -23.3048308
21 8 -9.42273 -3.2    -23.20583727
21 9 -9.42273 -3.1    -23.10710176
21 10 -9.42273 -3     -23.0086896
21 11 -9.42273 -2.9    -22.91068215
21 12 -9.42273 -2.8    -22.81318053
21 13 -9.42273 -2.7    -22.71630993
21 14 -9.42273 -2.6    -22.62022472
21 15 -9.42273 -2.5    -22.52511423
21 16 -9.42273 -2.4    -22.43120906
21 17 -9.42273 -2.3    -22.33878777
21 18 -9.42273 -2.2    -22.24818322
21 19 -9.42273 -2.1     -22.1597879
21 20 -9.42273 -2    -22.07405678
21 21 -9.42273 -1.9    -21.99150613
21 22 -9.42273 -1.8    -21.91270597
21 23 -9.42273 -1.7    -21.83826399
21 24 -9.42273 -1.6    -21.76879894
21 25 -9.42273 -1.5    -21.70490273
21 26 -9.42273 -1.4     -21.6470928
21 27 -9.42273 -1.3    -21.59575927
21 28 -9.42273 -1.2    -21.55111486
21 29 -9.42273 -1.1    -21.51315746
21 30 -9.42273 -1    -21.48165521
21 31 -9.42273 -0.9    -21.45615979
21 32 -9.42273 -0.8    -21.43604763
21 33 -9.42273 -0.7    -21.42058136
21 34 -9.42273 -0.6    -21.40897937
21 35 -9.42273 -0.5    -21.40048032
21 36 -9.42273 -0.4    -21.39439277
21 37 -9.42273 -0.3    -21.39012547
21 38 -9.42273 -0.2    -21.38719902
21 39 -9.42273 -0.1    -21.38524356
21 40 -9.42273 0    -21.38398795
21 41 -9.42273 0.1    -21.38324608
21 42 -9.42273 0.2    -21.38290442
21 43 -9.42273 0.3    -21.38291385
21 44 -9.42273 0.4    -21.38328804
21 45 -9.42273 0.5    -21.38411005
21 46 -9.42273 0.6    -21.38554928
21 47 -9.42273 0.7    -21.38789018
21 48 -9.42273 0.8    -21.39157363
21 49 -9.42273 0.9    -21.39724806
21 50 -9.42273 1    -21.40582186
21 51 -9.42273 1.1    -21.41849974
21 52 -9.42273 1.2    -21.43677988
21 53 -9.42273 1.3    -21.46239053
21 54 -9.42273 1.4    -21.49716024
21 55 -9.42273 1.5    -21.54283941
21 56 -9.42273 1.6    -21.60091099
21 57 -9.42273 1.7     -21.6724339
21 58 -9.42273 1.8    -21.75795103
21 59 -9.42273 1.9    -21.85747327
21 60 -9.42273 2     -21.9705309
21 61 -9.42273 2.1    -22.09627129
21 62 -9.42273 2.2    -22.23357755
21 63 -9.42273 2.3    -22.38118636
21 64 -9.42273 2.4     -22.5377897
21 65 -9.42273 2.5    -22.70211296
21 66 -9.42273 2.6    -22.87296811
21 67 -9.42273 2.7    -23.04928463
21 68 -9.42273 2.8    -23.23012286
21 69 -9.42273 2.9    -23.41467482
21 70 -9.42273 3    -23.60225699
21 71 -9.42273 3.1    -23.79229852
21 72 -9.42273 3.2    -23.98432756
21 73 -9.42273 3.3    -24.17795723
21 74 -9.42273 3.4    -24.37287238
21 75 -9.42273 3.5    -24.56881763
21 76 -9.42273 3.6    -24.76558684
21 77 -9.42273 3.7     -24.9630142
21 78 -9.42273 3.8    -25.16096668
21 79 -9.42273 3.9    -25.35933774
21 80 -9.42273 4    -25.55804223
22 0 -9.3 -4    -24.00170774
22 1 -9.3 -3.9    -23.90190983
22 2 -9.3 -3.8    -23.80216414
22 3 -9.3 -3.7    -23.70248413
22 4 -9.3 -3.6    -23.60288672
22 5 -9.3 -3.5    -23.50339314
22 6 -9.3 -3.4    -23.40403003
22 7 -9.3 -3.3     -23.3048308
22 8 -9.3 -3.2    -23.20583727
22 9 -9.3 -3.1    -23.10710176
22 10 -9.3 -3     -23.0086896
22 11 -9.3 -2.9    -22.91068215
22 12 -9.3 -2.8    -22.81318053
22 13 -9.3 -2.7    -22.71630993
22 14 -9.3 -2.6    -22.62022472
22 15 -9.3 -2.5    -22.52511423
22 16 -9.3 -2.4    -22.43120906
22 17 -9.3 -2.3    -22.33878777
22 18 -9.3 -2.2    -22.24818322
22 19 -9.3 -2.1     -22.1597879
22 20 -9.3 -2    -22.07405678
22 21 -9.3 -1.9    -21.99150613
22 22 -9.3 -1.8    -21.91270597
22 23 -9.3 -1.7    -21.83826399
22 24 -9.3 -1.6    -21.76879894
22 25 -9.3 -1.5    -21.70490273
22 26 -9.3 -1.4     -21.6470928
22 27 -9.3 -1.3    -21.59575927
22 28 -9.3 -1.2    -21.55111486
22 29 -9.3 -1.1    -21.51315746
22 30 -9.3 -1    -21.48165521
22 31 -9.3 -0.9    -21.45615979
22 32 -9.3 -0.8    -21.43604763
22 33 -9.3 -0.7    -21.42058136
22 34 -9.3 -0.6    -21.40897937
22 35 -9.3 -0.5    -21.40048032
22 36 -9.3 -0.4    -21.39439277
22 37 -9.3 -0.3    -21.39012547
22 38 -9.3 -0.2    -21.38719902
22 39 -9.3 -0.1    -21.38524356
22 40 -9.3 0    -21.38398795
22 41 -9.3 0.1    -21.38324608
22 42 -9.3 0.2    -21.38290442
22 43 -9.3 0.3    -21.38291385
22 44 -9.3 0.4    -21.38328804
22 45 -9.3 0.5    -21.38411005
22 46 -9.3 0.6    -21.38554928
22 47 -9.3 0.7    -21.38789018
22 48 -9.3 0.8    -21.39157363
22 49 -9.3 0.9    -21.39724806
22 50 -9.3 1    -21.40582186
22 51 -9.3 1.1    -21.41849974
22 52 -9.3 1.2    -21.43677988
22 53 -9.3 1.3    -21.46239053
22 54 -9.3 1.4    -21.49716024
22 55 -9.3 1.5    -21.54283941
22 56 -9.3 1.6    -21.60091099
22 57 -9.3 1.7     -21.6724339
22 58 -9.3 1.8    -21.75795103
22 59 -9.3 1.9    -21.85747327
22 60 -9.3 2     -21.9705309
22 61 -9.3 2.1    -22.09627129
22 62 -9.3 2.2    -22.23357755
22 63 -9.3 2.3    -22.38118637
22 64 -9.3 2.4     -22.5377897
22 65 -9.3 2.5    -22.70211296
22 66 -9.3 2.6    -22.87296811
22 67 -9.3 2.7    -23.04928463
22 68 -9.3 2.8    -23.23012286
22 69 -9.3 2.9    -23.41467482
22 70 -9.3 3    -23.60225699
22 71 -9.3 3.1    -23.79229853
22 72 -9.3 3.2    -23.98432757
22 73 -9.3 3.3    -24.17795724
22 74 -9.3 3.4    -24.37287239
22 75 -9.3 3.5    -24.56881764
22 76 -9.3 3.6    -24.76558685
22 77 -9.3 3.7    -24.96301422
22 78 -9.3 3.8     -25.1609667
22 79 -9.3 3.9    -25.35933777
22 80 -9.3 4    -25.55804227
23 0 -9.17727 -4    -24.00170774
23 1 -9.17727 -3.9    -23.90190983
23 2 -9.17727 -3.8    -23.80216414
23 3 -9.17727 -3.7    -23.70248413
23 4 -9.17727 -3.6    -23.60288672
23 5 -9.17727 -3.5    -23.50339314
23 6 -9.17727 -3.4    -23.40403003
23 7 -9.17727 -3.3     -23.3048308
23 8 -9.17727 -3.2    -23.20583727
23 9 -9.17727 -3.1    -23.10710176
23 10 -9.17727 -3     -23.0086896
23 11 -9.17727 -2.9    -22.91068215
23 12 -9.17727 -2.8    -22.81318053
23 13 -9.17727 -2.7    -22.71630993
23 14 -9.17727 -2.6    -22.62022472
23 15 -9.17727 -2.5    -22.52511423
23 16 -9.17727 -2.4    -22.43120906
23 17 -9.17727 -2.3    -22.33878777
23 18 -9.17727 -2.2    -22.24818322
23 19 -9.17727 -2.1     -22.1597879
23 20 -9.17727 -2    -22.07405678
23 21 -9.17727 -1.9    -21.99150613
23 22 -9.17727 -1.8    -21.91270597
23 23 -9.17727 -1.7    -21.83826399
23 24 -9.17727 -1.6    -21.76879894
23 25 -9.17727 -1.5    -21.70490273
23 26 -9.17727 -1.4     -21.6470928
23 27 -9.17727 -1.3    -21.59575927
23 28 -9.17727 -1.2    -21.55111486
23 29 -9.17727 -1.1    -21.51315746
23 30 -9.17727 -1    -21.48165521
23 31 -9.17727 -0.9    -21.45615979
23 32 -9.17727 -0.8    -21.43604763
23 33 -9.17727 -0.7    -21.42058136
23 34 -9.17727 -0.6    -21.40897937
23 35 -9.17727 -0.5    -21.40048032
23 36 -9.17727 -0.4    -21.39439277
23 37 -9.17727 -0.3    -21.39012547
23 38 -9.17727 -0.2    -21.38719902
23 39 -9.17727 -0.1    -21.38524356
23 40 -9.17727 0    -21.38398795
23 41 -9.17727 0.1    -21.38324608
23 42 -9.17727 0.2    -21.38290442
23 43 -9.17727 0.3    -21.38291385
23 44 -9.17727 0.4    -21.38328804
23 45 -9.17727 0.5    -21.38411005
23 46 -9.17727 0.6    -21.38554928
23 47 -9.17727 0.7    -21.38789018
23 48 -9.17727 0.8    -21.39157363
23 49 -9.17727 0.9    -21.39724806
23 50 -9.17727 1    -21.40582186
23 51 -9.17727 1.1    -21.41849975
23 52 -9.17727 1.2    -21.43677988
23 53 -9.17727 1.3    -21.46239053
23 54 -9.17727 1.4    -21.49716024
23 55 -9.17727 1.5    -21.54283941
23 56 -9.17727 1.6    -21.60091099
23 57 -9.17727 1.7     -21.6724339
23 58 -9.17727 1.8    -21.75795103
23 59 -9.17727 1.9    -21.85747327
23 60 -9.17727 2    -21.97053091
23 61 -9.17727 2.1    -22.09627129
23 62 -9.17727 2.2    -22.23357756
23 63 -9.17727 2.3    -22.38118637
23 64 -9.17727 2.4     -22.5377897
23 65 -9.17727 2.5    -22.70211296
23 66 -9.17727 2.6    -22.87296811
23 67 -9.17727 2.7    -23.04928463
23 68 -9.17727 2.8    -23.23012286
23 69 -9.17727 2.9    -23.41467483
23 70 -9.17727 3      -23.602257
23 71 -9.17727 3.1    -23.79229854
23 72 -9.17727 3.2    -23.98432758
23 73 -9.17727 3.3    -24.17795725
23 74 -9.17727 3.4    -24.37287241
23 75 -9.17727 3.5    -24.56881766
23 76 -9.17727 3.6    -24.76558688
23 77 -9.17727 3.7    -24.96301425
23 78 -9.17727 3.8    -25.16096674
23 79 -9.17727 3.9    -25.35933782
23 80 -9.17727 4    -25.55804233
24 0 -9.05455 -4    -24.00170774
24 1 -9.05455 -3.9    -23.90190983
24 2 -9.05455 -3.8    -23.80216414
24 3 -9.05455 -3.7    -23.70248413
24 4 -9.05455 -3.6    -23.60288672
24 5 -9.05455 -3.5    -23.50339314
24 6 -9.05455 -3.4    -23.40403003
24 7 -9.05455 -3.3     -23.3048308
24 8 -9.05455 -3.2    -23.20583727
24 9 -9.05455 -3.1    -23.10710176
24 10 -9.05455 -3     -23.0086896
24 11 -9.05455 -2.9    -22.91068215
24 12 -9.05455 -2.8    -22.81318053
24 13 -9.05455 -2.7    -22.71630993
24 14 -9.05455 -2.6    -22.62022472
24 15 -9.05455 -2.5    -22.52511423
24 16 -9.05455 -2.4    -22.43120906
24 17 -9.05455 -2.3    -22.33878777
24 18 -9.05455 -2.2    -22.24818322
24 19 -9.05455 -2.1     -22.1597879
24 20 -9.05455 -2    -22.07405678
24 21 -9.05455 -1.9    -21.99150613
24 22 -9.05455 -1.8    -21.91270597
24 23 -9.05455 -1.7    -21.83826399
24 24 -9.05455 -1.6    -21.76879894
24 25 -9.05455 -1.5    -21.70490273
24 26 -9.05455 -1.4     -21.6470928
24 27 -9.05455 -1.3    -21.59575927
24 28 -9.05455 -1.2    -21.55111486
24 29 -9.05455 -1.1    -21.51315746
24 30 -9.05455 -1    -21.48165521
24 31 -9.05455 -0.9    -21.45615979
24 32 -9.05455 -0.8    -21.43604763
24 33 -9.05455 -0.7    -21.42058136
24 34 -9.05455 -0.6    -21.40897937
24 35 -9.05455 -0.5    -21.40048032
24 36 -9.05455 -0.4    -21.39439278
24 37 -9.05455 -0.3    -21.39012547
24 38 -9.05455 -0.2    -21.38719902
24 39 -9.05455 -0.1    -21.38524356
24 40 -9.05455 0    -21.38398795
24 41 -9.05455 0.1    -21.38324608
24 42 -9.05455 0.2    -21.38290442
24 43 -9.05455 0.3    -21.38291385
24 44 -9.05455 0.4    -21.38328804
24 45 -9.05455 0.5    -21.38411005
24 46 -9.05455 0.6    -21.38554928
24 47 -9.05455 0.7    -21.38789018
24 48 -9.05455 0.8    -21.39157363
24 49 -9.05455 0.9    -21.39724806
24 50 -9.05455 1    -21.40582186
24 51 -9.05455 1.1    -21.41849975
24 52 -9.05455 1.2    -21.43677988
24 53 -9.05455 1.3    -21.46239053
24 54 -9.05455 1.4    -21.49716024
24 55 -9.05455 1.5    -21.54283941
24 56 -9.05455 1.6    -21.60091099
24 57 -9.05455 1.7     -21.6724339
24 58 -9.05455 1.8    -21.75795104
24 59 -9.05455 1.9    -21.85747327
24 60 -9.05455 2    -21.97053091
24 61 -9.05455 2.1     -22.0962713
24 62 -9.05455 2.2    -22.23357756
24 63 -9.05455 2.3    -22.38118637
24 64 -9.05455 2.4    -22.53778971
24 65 -9.05455 2.5    -22.70211297
24 66 -9.05455 2.6    -22.87296811
24 67 -9.05455 2.7    -23.04928463
24 68 -9.05455 2.8    -23.23012287
24 69 -9.05455 2.9    -23.41467484
24 70 -9.05455 3    -23.60225701
24 71 -9.05455 3.1    -23.79229855
24 72 -9.05455 3.2    -23.98432759
24 73 -9.05455 3.3    -24.17795727
24 74 -9.05455 3.4    -24.37287243
24 75 -9.05455 3.5    -24.56881768
24 76 -9.05455 3.6    -24.76558691
24 77 -9.05455 3.7    -24.96301429
24 78 -9.05455 3.8    -25.16096679
24 79 -9.05455 3.9    -25.35933788
24 80 -9.05455 4     -25.5580424
25 0 -8.93182 -4    -24.00170774
25 1 -8.93182 -3.9    -23.90190983
25 2 -8.93182 -3.8    -23.80216414
25 3 -8.93182 -3.7    -23.70248413
25 4 -8.93182 -3.6    -23.60288672
25 5 -8.93182 -3.5    -23.50339314
25 6 -8.93182 -3.4    -23.40403003
25 7 -8.93182 -3.3     -23.3048308
25 8 -8.93182 -3.2    -23.20583727
25 9 -8.93182 -3.1    -23.10710176
25 10 -8.93182 -3     -23.0086896
25 11 -8.93182 -2.9    -22.91068215
25 12 -8.93182 -2.8    -22.81318053
25 13 -8.93182 -2.7    -22.71630993
25 14 -8.93182 -2.6    -22.62022473
25 15 -8.93182 -2.5    -22.52511423
25 16 -8.93182 -2.4    -22.43120906
25 17 -8.93182 -2.3    -22.33878777
25 18 -8.93182 -2.2    -22.24818322
25 19 -8.93182 -2.1     -22.1597879
25 20 -8.93182 -2    -22.07405678
25 21 -8.93182 -1.9    -21.99150613
25 22 -8.93182 -1.8    -21.91270597
25 23 -8.93182 -1.7    -21.83826399
25 24 -8.93182 -1.6    -21.76879894
25 25 -8.93182 -1.5    -21.70490273
25 26 -8.93182 -1.4     -21.6470928
25 27 -8.93182 -1.3    -21.59575928
25 28 -8.93182 -1.2    -21.55111486
25 29 -8.93182 -1.1    -21.51315746
25 30 -8.93182 -1    -21.48165521
25 31 -8.93182 -0.9    -21.45615979
25 32 -8.93182 -0.8    -21.43604763
25 33 -8.93182 -0.7    -21.42058136
25 34 -8.93182 -0.6    -21.40897937
25 35 -8.93182 -0.5    -21.40048032
25 36 -8.93182 -0.4    -21.39439278
25 37 -8.93182 -0.3    -21.39012547
25 38 -8.93182 -0.2    -21.38719902
25 39 -8.93182 -0.1    -21.38524356
25 40 -8.93182 0    -21.38398795
25 41 -8.93182 0.1    -21.38324608
25 42 -8.93182 0.2    -21.38290442
25 43 -8.93182 0.3    -21.38291385
25 44 -8.93182 0.4    -21.38328804
25 45 -8.93182 0.5    -21.38411005
25 46 -8.93182 0.6    -21.38554928
25 47 -8.93182 0.7    -21.38789019
25 48 -8.93182 0.8    -21.39157363
25 49 -8.93182 0.9    -21.39724806
25 50 -8.93182 1    -21.40582186
25 51 -8.93182 1.1    -21.41849975
25 52 -8.93182 1.2    -21.43677988
25 53 -8.93182 1.3    -21.46239053
25 54 -8.93182 1.4    -21.49716025
25 55 -8.93182 1.5    -21.54283941
25 56 -8.93182 1.6    -21.60091099
25 57 -8.93182 1.7     -21.6724339
25 58 -8.93182 1.8    -21.75795104
25 59 -8.93182 1.9    -21.85747327
25 60 -8.93182 2    -21.97053091
25 61 -8.93182 2.1     -22.0962713
25 62 -8.93182 2.2    -22.23357756
25 63 -8.93182 2.3    -22.38118637
25 64 -8.93182 2.4    -22.53778971
25 65 -8.93182 2.5    -22.70211297
25 66 -8.93182 2.6    -22.87296812
25 67 -8.93182 2.7    -23.04928464
25 68 -8.93182 2.8    -23.23012287
25 69 -8.93182 2.9    -23.41467484
25 70 -8.93182 3    -23.60225702
25 71 -8.93182 3.1    -23.79229856
25 72 -8.93182 3.2    -23.98432761
25 73 -8.93182 3.3    -24.17795729
25 74 -8.93182 3.4    -24.37287245
25 75 -8.93182 3.5    -24.56881771
25 76 -8.93182 3.6    -24.76558694
25 77 -8.93182 3.7    -24.96301434
25 78 -8.93182 3.8    -25.16096685
25 79 -8.93182 3.9    -25.35933796
25 80 -8.93182 4     -25.5580425
26 0 -8.80909 -4    -24.00170774
26 1 -8.80909 -3.9    -23.90190983
26 2 -8.80909 -3.8    -23.80216414
26 3 -8.80909 -3.7    -23.70248414
26 4 -8.80909 -3.6    -23.60288673
26 5 -8.80909 -3.5    -23.50339314
26 6 -8.80909 -3.4    -23.40403003
26 7 -8.80909 -3.3     -23.3048308
26 8 -8.80909 -3.2    -23.20583727
26 9 -8.80909 -3.1    -23.10710176
26 10 -8.80909 -3     -23.0086896
26 11 -8.80909 -2.9    -22.91068215
26 12 -8.80909 -2.8    -22.81318053
26 13 -8.80909 -2.7    -22.71630993
26 14 -8.80909 -2.6    -22.62022473
26 15 -8.80909 -2.5    -22.52511423
26 16 -8.80909 -2.4    -22.43120906
26 17 -8.80909 -2.3    -22.33878777
26 18 -8.80909 -2.2    -22.24818322
26 19 -8.80909 -2.1     -22.1597879
26 20 -8.80909 -2    -22.07405678
26 21 -8.80909 -1.9    -21.99150613
26 22 -8.80909 -1.8    -21.91270597
26 23 -8.80909 -1.7    -21.83826399
26 24 -8.80909 -1.6    -21.76879894
26 25 -8.80909 -1.5    -21.70490273
26 26 -8.80909 -1.4     -21.6470928
26 27 -8.80909 -1.3    -21.59575928
26 28 -8.80909 -1.2    -21.55111486
26 29 -8.80909 -1.1    -21.51315746
